The plant spreads through rhizome	A planta se espalha por rizoma
Graffiti covered the old wall	O grafite cobria a parede antiga
The knife slipped into sheath quickly	A faca escorregou rapidamente para a bainha
The dog scratched from fleas	O cachorro coçou-se por causa de pulgas
The elephant waved its proboscis	O elefante acenou com sua tromba
Children giggle during storytime	Crianças dão risadinhas durante a hora da história
The inauguration ceremony was grand	A cerimônia de inauguração foi grandiosa
The cheese was full of maggots	O queijo estava cheio de larvas
She writes in her diary	Ela escreve em seu diário
She was diagnosed with scabies	Ela foi diagnosticada com sarna
He cast his fishing rod expertly	Ele lançou sua vara de pesca com habilidade
I visited Spain last summer	Eu visitei a Espanha no verão passado
I found an error here	Encontrei um erro aqui
She was awarded posthumously	Ela foi premiada postumamente
The tree was a dwarf species	A árvore era uma espécie anã
Prepare a contingency for emergencies	Prepare uma contingência para emergências
He stroked his thick beard	Ele acariciou sua barba grossa
Soot covered the chimney walls	A fuligem cobriu as paredes da chaminé
Don't badger me again	Não me incomode de novo
He suffers from severe gout	Ele sofre de gota severa
Sagittarius is my zodiac sign	Sagitário é meu signo do zodíaco
Firefighters connected hoses to hydrants	Os bombeiros conectaram mangueiras aos hidrantes
Are you ready to go	Você está pronto para ir?
She wore a tattered dress	Ela usava um vestido esfarrapado
He has a geeky charm	Ele tem um charme nerd
She suffers from atopic dermatitis	Ela sofre de dermatite atópica
He swung the sledgehammer wildly	Ele balançou a marreta descontroladamente
Children love listening to fables	Crianças adoram ouvir fábulas
She sang an octave higher	Ela cantou uma oitava mais alta
She lifted the box using a pulley	Ela levantou a caixa usando uma polia
She wore stylish leather mules	Ela usava mules de couro elegantes
He lived with dangerous delusions	Ele vivia com delírios perigosos
The speedometer showed increasing speed	O velocímetro mostrava velocidade crescente
I need to do laundry	Preciso lavar roupa
I forgot my toothpaste today	Esqueci minha pasta de dente hoje
She is a college alum	Ela é ex-aluna universitária
She studies paleontology at university	Ela estuda paleontologia na universidade
Reptiles thrive in warm climates	Os répteis prosperam em climas quentes
I suspect he is lying	Suspeito que ele está mentindo
The garden featured a midget statue	O jardim apresentava uma estátua de anão
We enjoyed the lively cabaret show	Nós aproveitamos o animado show de cabaré
Birds chirped inside rusty cages	Pássaros piavam dentro de gaiolas enferrujadas
She wore a flowing tunic	Ela usava uma túnica esvoaçante
They tested the new prototype	Eles testaram o novo protótipo
The file was retrieved from backup	O arquivo foi recuperado do backup
She has a phobia of heights	Ela tem fobia de altura
She mastered complex aerobatics maneuvers	Ela dominou manobras complexas de acrobacia aérea
He wore elegant silver cufflinks	Ele usava abotoaduras prateadas elegantes
The fire began to crackle loudly	O fogo começou a crepitar alto
The dynasty ruled for centuries	A dinastia governou por séculos
He touched his adam's apple gently	Ele tocou suavemente sua maçã de Adão
Her shoulder blades ached fiercely	As omoplatas dela doíam intensamente
She embraced the gypsy lifestyle	Ela adotou o estilo de vida cigano
She wrote the code quickly	Ela escreveu o código rapidamente
She bought a cozy bungalow	Ela comprou um bangalô aconchegante
He trimmed his sideburns neatly	Ele aparou suas costeletas cuidadosamente
A baboon stole my hat	Um babuíno roubou meu chapéu
The incumbent must seek reelection	O titular deve buscar a reeleição
She shouted through the megaphone	Ela gritou pelo megafone
He sold illegal moonshine whiskey	Ele vendeu uísque artesanal ilegal
That was a cheeky comment	Esse foi um comentário atrevido
She moved with quiet grace	Ela se moveu com graça silenciosa
The sheikh hosted a feast	O xeque organizou um banquete
Your ticket is still valid	Seu bilhete ainda é válido
She turned on the lamp	Ela acendeu a lâmpada
Her confident gait impressed everyone	Sua passada confiante impressionou a todos
To sin is to err	Pecar é errar
The hobo wandered through town	O vagabundo vagou pela cidade
The sculpture resembled a phallus	A escultura assemelhava-se a um falo
The forest is sacred ground	A floresta é terra sagrada
The cur barked all night	O vira-lata latiu a noite toda
Sailing through the Malacca Strait	Navegando pelo Estreito de Malaca
Luke forgot his lunch today	Luke esqueceu o almoço dele hoje
Studying morphology reveals word structures	Estudar morfologia revela estruturas das palavras
The hedgehog curled up tightly	O porco-espinho se encolheu firmemente
She lit a votive candle	Ela acendeu uma vela votiva
The church's liturgy was solemn	A liturgia da igreja foi solene
She found a four-leaf clover	Ela encontrou um trevo de quatro folhas
She received the eucharist reverently	Ela recebeu a eucaristia reverentemente
She speaks from her heart	Ela fala do coração dela
Starlings gathered on the wires	Estorninhos se reuniram nos fios
She admired the delicate filigree	Ela admirava a delicada filigrana
She rested throughout the puerperium	Ela descansou durante todo o puerpério
Expanding your vocabulary improves communication	Expandir seu vocabulário melhora a comunicação
Psychomotor skills improve with practice	As habilidades psicomotoras melhoram com a prática
Effective pedagogy enhances student learning	A pedagogia eficaz melhora a aprendizagem dos alunos
Folate supports healthy fetal development	O folato apoia o desenvolvimento saudável do feto
They slash prices every weekend	Eles cortam os preços todo fim de semana
She embraced a life of hedonism	Ela abraçou uma vida de hedonismo
She washed the dirty dishes	Ela lavou a louça suja
She filled the bowl quickly	Ela encheu a tigela rapidamente
She traveled abroad last year	Ela viajou para o exterior no ano passado
The dress is made of acetate	O vestido é feito de acetato
Tertiary education improves job prospects	O ensino superior melhora as perspectivas de emprego
Understanding semantics improves communication	Compreender a semântica melhora a comunicação
Parrots mimic sounds very well	Papagaios imitam sons muito bem
Children babble happily together	Crianças balbuciam alegremente juntas
Hair grows from follicles naturally	O cabelo cresce naturalmente a partir dos folículos
Farmers preserve valuable germplasm samples	Agricultores preservam amostras valiosas de germoplasma
She placed flowers in urn	Ela colocou flores na urna
Maxum boats are incredibly reliable	Os barcos Maxum são incrivelmente confiáveis
She scraped her knees badly	Ela ralou muito os joelhos
She sticks to her goals	Ela mantém-se fiel aos seus objetivos
Please read the first paragraph	Por favor, leia o primeiro parágrafo
Leukocytes fight infections effectively	Leucócitos combatem infecções de forma eficaz
I scheduled a relaxing massage	Eu agendei uma massagem relaxante
The modulation improved signal clarity	A modulação melhorou a clareza do sinal
The town was ravaged by fire	A cidade foi devastada pelo fogo
She dedicated her life to priesthood	Ela dedicou sua vida ao sacerdócio
The solution contains sodium chloride	A solução contém cloreto de sódio
The castration procedure was successful	O procedimento de castração foi bem-sucedido
The ratio of cats to dogs	A proporção de gatos para cães
The deacon led the service	O diácono conduziu o serviço
The patriarch led the family gathering	O patriarca liderou a reunião da família
She showed great determination today	Ela mostrou grande determinação hoje
She suffers from varicose veins	Ela sofre de varizes
His argument followed a syllogism	O argumento dele seguiu um silogismo
Hemp fibers are extremely durable	As fibras de cânhamo são extremamente duráveis
The cliff is made of basalt	O penhasco é feito de basalto
The baby is sleeping peacefully	O bebê está dormindo pacificamente
Her lexicon includes many idioms	Seu léxico inclui muitos idiomatismos
She wrapped the wound with gauze	Ela envolveu a ferida com gaze
She spun around with joy	Ela girou de alegria
She sang a beautiful hymn	Ela cantou um hino lindo
She wrapped the gift in burlap	Ela embrulhou o presente em juta
Spread mulch around the plants	Espalhe cobertura morta ao redor das plantas
Borax is great for cleaning	O bórax é ótimo para limpeza
Her intention was to help	A intenção dela era ajudar
Animism explains nature's spiritual essence	O animismo explica a essência espiritual da natureza
The pendulum's oscillation is steady	A oscilação do pêndulo é constante
He suffered from dysentery abroad	Ele sofreu de disenteria no exterior
She believed he was messiah	Ela acreditava que ele era o messias
I’d like a cold coke	Eu gostaria de uma coca gelada
The cavalry arrived just in time	A cavalaria chegou bem a tempo
Nematodes thrive in moist soil	Nematóides prosperam em solo úmido
Negation changes the sentence meaning	A negação muda o significado da frase
We shared a delicious meal	Nós compartilhamos uma refeição deliciosa
Prophylaxis prevents disease spread	A profilaxia previne a propagação de doenças
She bought a replica vase yesterday	Ela comprou um vaso réplica ontem
She was born with congenital heart disease	Ela nasceu com cardiopatia congênita
She let out a snort	Ela soltou um bufar
Children love to splash water	Crianças adoram brincar com água
